Iterations,SensorVal1,SensorVal2,SensorVal3,SensorVal4,object
0,0.0,0.0,1.78,1.77,stapler
1,0.0,0.0,1.78,1.77,stapler
2,0.0,0.0,1.78,1.77,stapler
3,0.0,0.0,1.77,1.78,stapler
4,0.0,0.0,1.61,1.63,stapler
5,0.0,0.0,1.53,1.52,stapler
6,1.14,0.99,1.53,1.52,stapler
7,1.53,2.08,1.53,1.52,stapler
8,1.56,2.46,1.54,1.52,stapler
9,0.88,1.74,1.54,1.52,stapler
10,1.03,1.5,1.54,1.52,stapler
11,1.1,1.43,1.54,1.52,stapler
12,1.14,1.37,1.54,1.53,stapler
13,1.15,1.33,1.54,1.52,stapler
14,1.16,1.32,1.54,1.52,stapler
15,1.16,1.31,1.54,1.53,stapler
16,1.16,1.31,1.55,1.53,stapler
17,1.17,1.31,1.55,1.53,stapler
18,1.17,1.31,1.55,1.53,stapler
19,1.18,1.31,1.55,1.53,stapler
20,1.19,1.3,1.55,1.53,stapler
21,1.19,1.31,1.55,1.53,stapler
22,1.19,1.3,1.56,1.52,stapler
23,1.19,1.3,1.56,1.53,stapler
24,1.19,1.3,1.56,1.53,stapler
25,1.19,1.3,1.55,1.53,stapler
26,1.19,1.3,1.56,1.53,stapler
27,1.19,1.3,1.56,1.54,stapler
28,1.19,1.3,1.56,1.54,stapler
29,1.19,1.29,1.56,1.54,stapler
30,1.19,1.3,1.56,1.54,stapler
31,1.19,1.3,1.56,1.54,stapler
32,1.2,1.3,1.56,1.54,stapler
33,1.19,1.3,1.57,1.54,stapler
34,1.19,1.3,1.57,1.54,stapler
35,1.19,1.29,1.57,1.54,stapler
36,1.19,1.29,1.56,1.54,stapler
37,1.2,1.3,1.57,1.54,stapler
38,1.2,1.29,1.56,1.54,stapler
39,1.19,1.3,1.57,1.54,stapler
40,1.19,1.3,1.56,1.54,stapler
41,1.19,1.29,1.57,1.54,stapler
42,1.2,1.29,1.57,1.54,stapler
43,1.2,1.29,1.57,1.54,stapler
44,1.2,1.28,1.57,1.54,stapler
45,1.19,1.29,1.57,1.54,stapler
46,1.2,1.29,1.57,1.55,stapler
47,1.2,1.29,1.57,1.54,stapler
48,1.2,1.29,1.57,1.54,stapler
49,1.2,1.29,1.57,1.55,stapler
50,1.2,1.29,1.58,1.54,stapler
51,1.2,1.28,1.57,1.55,stapler
52,1.2,1.29,1.58,1.55,stapler
53,1.2,1.29,1.57,1.55,stapler
54,1.2,1.29,1.57,1.55,stapler
55,1.2,1.28,1.57,1.55,stapler
56,1.2,1.28,1.58,1.55,stapler
57,1.2,1.28,1.57,1.55,stapler
58,1.2,1.29,1.58,1.55,stapler
59,1.2,1.28,1.58,1.55,stapler
60,1.2,1.29,1.58,1.55,stapler
61,1.2,1.28,1.58,1.54,stapler
62,1.2,1.28,1.57,1.55,stapler
63,1.21,1.28,1.58,1.55,stapler
64,1.2,1.28,1.57,1.55,stapler
65,1.2,1.28,1.58,1.55,stapler
66,1.21,1.29,1.58,1.55,stapler
67,1.21,1.28,1.58,1.55,stapler
68,1.21,1.28,1.58,1.55,stapler
69,1.21,1.29,1.58,1.55,stapler
70,1.21,1.28,1.58,1.55,stapler
71,1.21,1.28,1.58,1.55,stapler
72,1.2,1.28,1.58,1.55,stapler
73,1.21,1.28,1.58,1.55,stapler
74,1.21,1.28,1.58,1.55,stapler
75,1.21,1.28,1.58,1.55,stapler
76,1.21,1.28,1.58,1.55,stapler
77,1.2,1.28,1.58,1.55,stapler
78,1.21,1.28,1.58,1.55,stapler
79,1.21,1.28,1.58,1.55,stapler
80,1.21,1.28,1.58,1.55,stapler
81,1.21,1.27,1.58,1.55,stapler
82,1.21,1.28,1.58,1.55,stapler
83,1.2,1.28,1.58,1.55,stapler
84,1.21,1.28,1.58,1.55,stapler
85,1.2,1.28,1.59,1.55,stapler
86,1.2,1.28,1.58,1.55,stapler
87,1.21,1.28,1.58,1.55,stapler
88,1.2,1.28,1.58,1.56,stapler
89,1.21,1.28,1.59,1.55,stapler
90,1.21,1.28,1.58,1.56,stapler
91,1.21,1.28,1.58,1.55,stapler
92,1.2,1.28,1.58,1.55,stapler
93,1.21,1.27,1.58,1.56,stapler
94,1.21,1.28,1.59,1.56,stapler
95,1.21,1.28,1.59,1.56,stapler
96,1.21,1.27,1.58,1.56,stapler
97,1.2,1.28,1.59,1.55,stapler
98,1.21,1.28,1.59,1.56,stapler
99,1.21,1.28,1.59,1.55,stapler
100,1.21,1.28,1.59,1.55,stapler
101,1.21,1.28,1.59,1.56,stapler
102,1.21,1.28,1.59,1.55,stapler
103,1.21,1.28,1.58,1.56,stapler
104,1.22,1.28,1.59,1.55,stapler
105,1.21,1.28,1.59,1.56,stapler
106,1.21,1.28,1.59,1.56,stapler
107,1.21,1.27,1.58,1.56,stapler
108,1.21,1.27,1.59,1.56,stapler
109,1.21,1.27,1.59,1.56,stapler
110,1.21,1.27,1.59,1.55,stapler
111,1.21,1.28,1.58,1.56,stapler
112,1.22,1.28,1.59,1.55,stapler
113,1.21,1.27,1.59,1.56,stapler
114,1.22,1.27,1.59,1.56,stapler
115,1.22,1.28,1.59,1.55,stapler
116,1.21,1.28,1.59,1.56,stapler
117,1.22,1.28,1.59,1.56,stapler
118,1.22,1.27,1.59,1.56,stapler
119,1.21,1.27,1.59,1.56,stapler
120,1.21,1.27,1.59,1.56,stapler
121,1.21,1.28,1.59,1.56,stapler
122,1.21,1.27,1.59,1.56,stapler
123,1.21,1.27,1.59,1.56,stapler
124,1.21,1.27,1.59,1.56,stapler
125,1.21,1.27,1.59,1.56,stapler
126,1.21,1.27,1.59,1.56,stapler
127,1.21,1.27,1.59,1.56,stapler
128,1.21,1.27,1.59,1.56,stapler
129,1.21,1.27,1.59,1.56,stapler
130,1.21,1.27,1.59,1.56,stapler
131,1.22,1.27,1.59,1.56,stapler
132,1.22,1.27,1.59,1.56,stapler
133,1.21,1.27,1.59,1.56,stapler
134,1.21,1.27,1.59,1.56,stapler
135,1.21,1.27,1.59,1.56,stapler
136,1.22,1.27,1.59,1.56,stapler
137,1.21,1.27,1.59,1.56,stapler
138,1.22,1.27,1.59,1.56,stapler
139,1.21,1.27,1.59,1.56,stapler
140,1.21,1.27,1.59,1.56,stapler
141,1.22,1.27,1.6,1.56,stapler
142,1.22,1.27,1.59,1.56,stapler
143,1.22,1.27,1.59,1.56,stapler
144,1.22,1.27,1.59,1.56,stapler
145,1.21,1.27,1.59,1.56,stapler
146,1.21,1.27,1.59,1.56,stapler
147,1.22,1.27,1.6,1.56,stapler
148,1.21,1.27,1.59,1.56,stapler
149,1.22,1.27,1.6,1.56,stapler
0,0.0,0.0,1.78,1.77,stapler
1,0.0,0.0,1.78,1.77,stapler
2,0.0,0.0,1.78,1.77,stapler
3,0.0,0.0,1.78,1.77,stapler
4,0.0,0.0,1.78,1.77,stapler
5,0.0,0.0,1.78,1.77,stapler
6,0.0,0.0,1.77,1.77,stapler
7,0.0,0.0,1.78,1.77,stapler
8,0.0,0.0,1.78,1.77,stapler
9,0.0,0.0,1.78,1.77,stapler
10,0.0,0.0,1.68,1.68,stapler
11,0.0,0.0,1.56,1.57,stapler
12,0.09,1.37,1.58,1.56,stapler
13,0.9,2.18,1.59,1.57,stapler
14,1.59,2.58,1.6,1.57,stapler
15,1.76,2.75,1.6,1.57,stapler
16,1.81,2.82,1.61,1.56,stapler
17,1.79,2.71,1.61,1.57,stapler
18,1.75,2.53,1.61,1.55,stapler
19,1.78,2.55,1.61,1.56,stapler
20,1.8,2.55,1.61,1.56,stapler
21,1.8,2.55,1.61,1.56,stapler
22,1.81,2.55,1.61,1.56,stapler
23,1.82,2.55,1.62,1.56,stapler
24,1.82,2.55,1.61,1.56,stapler
25,1.83,2.55,1.62,1.56,stapler
26,1.82,2.53,1.62,1.56,stapler
27,1.83,2.54,1.62,1.56,stapler
28,1.84,2.53,1.62,1.57,stapler
29,1.84,2.53,1.62,1.56,stapler
30,1.84,2.52,1.62,1.56,stapler
31,1.84,2.53,1.62,1.56,stapler
32,1.84,2.53,1.62,1.57,stapler
33,1.84,2.53,1.62,1.56,stapler
34,1.84,2.53,1.62,1.56,stapler
35,1.85,2.53,1.62,1.57,stapler
36,1.85,2.53,1.62,1.56,stapler
37,1.85,2.53,1.62,1.57,stapler
38,1.85,2.52,1.62,1.56,stapler
39,1.85,2.53,1.62,1.57,stapler
40,1.85,2.52,1.62,1.57,stapler
41,1.85,2.51,1.62,1.57,stapler
42,1.85,2.52,1.62,1.57,stapler
